Group,DEC,HEX,Mode,Alpha Tag,Description,Tag
TN - Sullivan County (163) - Kingsport (*),30157,75cd,DE,KNGPT PDSWAT,Police: SWAT,Law Tac
TN - Sullivan County (163) - Kingsport (*),30158,75ce,DE,KNGPT PD VICE,Police: Vice Units,Law Tac
TN - Sullivan County (163) - Kingsport (*),30161,75d1,D,KNGPT FD EAST1,Fire: East 1,Fire-Tac
TN - Sullivan County (163) - Kingsport (*),30162,75d2,D,KNGPT FD EAST2,Fire: East 2,Fire-Tac
TN - Sullivan County (163) - Kingsport (*),30163,75d3,D,KNGPT FD WEST1,Fire: West 1,Fire-Tac
TN - Sullivan County (163) - Kingsport (*),30164,75d4,D,KNGPT FD WEST2,Fire: West 2,Fire-Tac
TN - Sullivan County (163) - Kingsport (*),30165,75d5,D,KNGPT FD CENT1,Fire: Central 1,Fire-Tac
TN - Sullivan County (163) - Kingsport (*),30166,75d6,D,KNGPT FD CENT2,Fire: Central 2,Fire-Tac
TN - Sullivan County (163) - Kingsport (*),30167,75d7,D,KNGPT FD TRAIN,Fire: Training,Fire-Tac
TN - Sullivan County (163) - Kingsport (*),30168,75d8,D,KNGPT FD HM,Fire: Hazmat 1,Fire-Tac
TN - Sullivan County (163) - Kingsport (*),30169,75d9,D,KNGPT FD HM2,Fire: Hazmat 2,Fire-Tac
TN - Sullivan County (163) - Kingsport (*),30170,75da,D,KNGPT FD SPO,Fire: Special Ops,Fire-Tac
TN - Sullivan County (163) - Kingsport (*),30171,75db,D,KNGPT FD ADM,Fire: Admin,Fire-Tac
TN - Sullivan County (163) - Kingsport (*),30172,75dc,D,KNGPT LSC 1,Life Saving Crew Main,EMS Dispatch
TN - Sullivan County (163) - Kingsport (*),30175,75df,DE,KNGPT FD DSP,Fire: Dispatch,Fire Dispatch
TN - Sullivan County (163) - Kingsport (*),30177,75e1,DE,KNGPT BUSES,City Schools: Buses,Schools
TN - Sullivan County (163) - Kingsport (*),30178,75e2,DE,KNGPT CS MNT,City Schools: Maintenance,Schools
TN - Sullivan County (163) - Kingsport (*),30179,75e3,DE,KNGPT CS DB,City Schools: Dobyns Bennett High School,Schools
TN - Sullivan County (163) - Kingsport (*),30180,75e4,DE,KNGPT CS RMS,City Schools: Robinson Middle School,Schools
TN - Sullivan County (163) - Kingsport (*),30181,75e5,DE,KNGPT CS JSM,City Schools: John Sevier Middle School,Schools
TN - Sullivan County (163) - Kingsport (*),30182,75e6,DE,KNGPT CS WST,City Schools: West,Schools
TN - Sullivan County (163) - Kingsport (*),30183,75e7,DE,KNGPT CS EST,City Schools: East,Schools
TN - Sullivan County (163) - Kingsport (*),30185,75e9,D,KNGPT PW STR,Public Works: Street Department,Public Works
TN - Sullivan County (163) - Kingsport (*),30186,75ea,D,KNGPT PW SNT,Public Works: Sanitation Department,Public Works
TN - Sullivan County (163) - Kingsport (*),30187,75eb,D,KNGPT PW EVN,Public Works: Events,Public Works
TN - Sullivan County (163) - Kingsport (*),30188,75ec,D,KNGPT PW ADM,Public Works: Admin,Public Works
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30571,776b,DE,WASH SO PATR,Sheriff: Patrol,Law Dispatch
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30572,776c,DE,WASH SO PAT2,Sheriff: Patrol 2,Law Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30573,776d,DE,WASH SO REC,Sheriff: Records,Law Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30574,776e,DE,WASH SO SUPR,Sheriff: Support / Court Services,Law Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30575,776f,DE,WASH SO TAC,Sheriff: Tac-1,Law Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30576,7770,DE,WASH SO TRAIN,Sheriff: Training,Law Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30577,7771,DE,WASH SO CID,Sheriff: CID,Law Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30578,7772,DE,WCSO SP OPS,Sheriff: Special Ops,Law Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30579,7773,DE,WASH SO SWAT,Sheriff: SWAT Ops,Law Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30580,7774,DE,WASH SO SWAT2,Sheriff: SWAT Ops 2,Law Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30581,7775,DE,WASH SO WC,Sheriff: Watch Commander,Law Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30582,7776,DE,WASH SO ADMIN,Sheriff: Administration,Law Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30583,7777,DE,WASH CONSTB,Constables,Law Talk
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30542,774e,DE,JBPD DISP,Jonesborough Police: Dispatch,Law Dispatch
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30501,7725,De,WASH MARC1,Mutual Aid Response (Ch 1),Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30502,7726,DE,WASH MARC 2,Mutual Aid Response (Ch 2),Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30503,7727,DE,WASH MARC 3,Mutual Aid Response (Ch 3),Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30504,7728,De,WASH MARC 4,Mutual Aid Response (Ch 4),Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30505,7729,De,WASH MARC 5,Mutual Aid Response (Ch 5),Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30506,772a,DE,WASH MARC 6,Mutual Aid Response (Ch 6),Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30507,772b,De,WASH MARC 7,Mutual Aid Response (Ch 7),Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30508,772c,De,WASH MARC 8,Mutual Aid Response (Ch 8),Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30509,772d,De,WASH MARC 9,Mutual Aid Response (Ch 9),Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30510,772e,DE,WASH MARC 10,Mutual Aid Response (Ch 10),Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30511,772f,DE,WASH MARC 11,Mutual Aid Response (Ch 11),Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30512,7730,DE,WASH MARC 12,Mutual Aid Response (Ch 12),Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30513,7731,DE,WASH MARC 13,Mutual Aid Response (Ch 13),Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30514,7732,DE,WASH MARC 14,Mutual Aid Response (Ch 14),Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30515,7733,DE,WASH MARC 15,Mutual Aid Response (Ch 15),Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30516,7734,D,WASH MARC 16,Mutual Aid Response (Ch 16) / Water Plant Ops (10/24),Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30517,7735,DE,WASH I/O 1,County Interop 1,Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30518,7736,DE,WASH I/O 2,County Interop 2,Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30519,7737,DE,WASH I/O 3,County Interop 3,Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30520,7738,DE,WASH I/O 4,County Interop 4,Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30521,7739,DE,WASH I/O 5,County Interop 5,Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30522,773a,DE,WASH I/O 6,County Interop 6,Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30523,773b,DE,WASH I/O 7,County Interop 7,Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30524,773c,DE,WASH I/O 8,County Interop 8,Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30525,773d,DE,WASH I/O 9,County Interop 9,Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30526,773e,DE,WASH I/O 10,County Interop 10,Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30527,773f,DE,WASH I/O 11,County Interop 11,Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30528,7740,DE,WASH I/O 12,County Interop 12,Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30529,7741,DE,WASH I/O 13,County Interop 13,Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30530,7742,DE,WASH I/O 14,County Interop 14,Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30531,7743,DE,WASH I/O 15,County Interop 15,Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30532,7744,DE,WASH I/O 16,County Interop 16,Interop
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30591,777f,De,WASH CO FIRE,County Fire: Dispatch,Fire Dispatch
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30592,7780,De,WASH CO FS1,County Fire: Scene 1,Fire-Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30593,7781,DE,WASH CO FS 2,County Fire: Scene 2,Fire-Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30594,7782,DE,WASH CO FS 3,County Fire: Scene 3,Fire-Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30595,7783,DE,WASH CO FS4,County Fire: Scene 4,Fire-Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30546,7752,DE,JBFD TAC,Jonesborough Fire: Tac,Fire-Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30596,7784,DE,EVFD OPS,Embreeville Fire: Ops,Fire-Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30597,7785,DE,FBVFD OPS,Fall Branch Fire: Ops,Fire-Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30598,7786,DE,GVFD OPS,Gray Fire: Ops,Fire-Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30599,7787,DE,LVFD OPS,Limestone Fire: Ops,Fire-Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30600,7788,DE,NVFD OPS,Nolichuckey Fire: Ops,Fire-Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30601,7789,DE,SSVFD OPS,Sulphur Springs Fire: Ops,Fire-Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30441,76e9,DE,WASH EMSDISP,EMS: Dispatch,EMS Dispatch
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30442,76ea,DE,WASH EMS 2,EMS: Dispatch 2,EMS-Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30443,76eb,DE,WASH EMS 3,EMS: Dispatch 3,EMS-Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30444,76ec,DE,WASH EMSCNVL,EMS: Convalescent,EMS-Talk
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30445,76ed,DE,WASH EMS OPS 1,EMS: Ops 1,EMS-Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30446,76ee,DE,WASH EMS OPS 2,EMS: Ops 2,EMS-Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30447,76ef,DE,WASH EMS OPS 3,EMS: Ops 3,EMS-Tac
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30585,7779,De,WASH CO AC,Animal Control,Public Works
"Hospital ER talkgroups 30448-30450, see TN - RMCC Region 1",30540,774c,DE,WASH NET,County Net,Emergency Ops
TN - Washington County (179) - Johnson CIty,30421,76d5,DE,JCPD DISP 1,Police: Dispatch,Law Dispatch
TN - Washington County (179) - Johnson CIty,30402,76c2,DE,JCPD DISP 2,Police: Dispatch 2,Law Dispatch
TN - Washington County (179) - Johnson CIty,30422,76d6,DE,JCPD TAC 1,Police: Tac-1,Law Tac
TN - Washington County (179) - Johnson CIty,30406,76c6,DE,JCPD TAC 2,Police: Tac-2,Law Tac
TN - Washington County (179) - Johnson CIty,30413,76cd,DE,JCPD SUPV,Police: Supervisors,Law Tac
TN - Washington County (179) - Johnson CIty,30401,76c1,DE,JCPD ANNC E,Police: Announcement,Law Dispatch
TN - Washington County (179) - Johnson CIty,30403,76c3,DE,JCPD PIN,Police: PIN,Law Tac
TN - Washington County (179) - Johnson CIty,30404,76c4,DE,JCPD REC,Police: Records,Law Dispatch
TN - Washington County (179) - Johnson CIty,30405,76c5,DE,JCPD TRAFFIC,Police: Traffic,Law Dispatch
TN - Washington County (179) - Johnson CIty,30407,76c7,DE,JCPD SP OPS1,Police: Special Ops 1,Law Tac
TN - Washington County (179) - Johnson CIty,30408,76c8,DE,JCPD SP OPS2,Police: Special Ops 2,Law Tac
TN - Washington County (179) - Johnson CIty,30410,76ca,DE,JCPD CID,Police: CID,Law Tac
TN - Washington County (179) - Johnson CIty,30411,76cb,DE,JCPD NARC SWAT,Police: NARC/SWAT,Law Tac
TN - Washington County (179) - Johnson CIty,30412,76cc,DE,JCPD SWAT,Police: SWAT Ops,Law Tac
TN - Washington County (179) - Johnson CIty,30414,76ce,DE,JCPD JAIL,Police: Jail Ops,Corrections
TN - Washington County (179) - Johnson CIty,30420,76d4,DE,JCPD ANNC C,Police: Announcement,Law Dispatch
TN - Washington County (179) - Johnson CIty,30471,7707,DE,JC CS 911 CH,Services 911,Emergency Ops
TN - Washington County (179) - Johnson CIty,30431,76df,DE,JCFD DISP,Fire: Dispatch,Fire Dispatch
TN - Washington County (179) - Johnson CIty,30432,76e0,DE,JCFD FG 1,Fireground 1,Fire-Tac
TN - Washington County (179) - Johnson CIty,30433,76e1,DE,JCFD FG 2,Fireground 2,Fire-Tac
TN - Washington County (179) - Johnson CIty,30434,76e2,DE,JCFD FG 3,Fireground 3,Fire-Tac
TN - Washington County (179) - Johnson CIty,30435,76e3,DE,JCFD FG 4,Fireground 4,Fire-Tac
TN - Washington County (179) - Johnson CIty,30436,76e4,DE,JCFD HAZMAT,Fire: Hazmat,Fire-Tac
TN - Washington County (179) - Johnson CIty,30437,76e5,DE,JCFD USAR,Fire: USAR,Fire-Tac
TN - Washington County (179) - Johnson CIty,30438,76e6,DE,JCFD TRAIN,Fire: Training,Fire-Tac
TN - Washington County (179) - Johnson CIty,30472,7708,DE,JC FREEDOM 1,Freedom Hall Ops 1,Public Works
TN - Washington County (179) - Johnson CIty,30473,7709,DE,JC FREEDOM 2,Freedom Hall Ops 2,Public Works
TN - Washington County (179) - Johnson CIty,30474,770a,DE,JC FLEET / RS,Fleet Management / Radio Shop,Public Works
TN - Washington County (179) - Johnson CIty,30475,770b,DE,JC LANDFILL,Landfill,Public Works
TN - Washington County (179) - Johnson CIty,30476,770c,DE,JC PARKSREC1,Parks and Rec 1,Public Works
TN - Washington County (179) - Johnson CIty,30477,770d,DE,JC PARKSREC2,Parks and Rec 2,Public Works
TN - Washington County (179) - Johnson CIty,30478,770e,De,JC BRUSH,Brush Department,Public Works
TN - Washington County (179) - Johnson CIty,30479,770f,DE,JC BLDG DEPT,Building Department,Public Works
TN - Washington County (179) - Johnson CIty,30480,7710,DE,JC ENGINEER,Engineering Department,Public Works
TN - Washington County (179) - Johnson CIty,30481,7711,DE,JC LANDSCP,Landscaping Department,Public Works
TN - Washington County (179) - Johnson CIty,30482,7712,De,JC SOLIDWST,Solid Waste,Public Works
TN - Washington County (179) - Johnson CIty,30483,7713,DE,JC STREET,Street Department 1,Public Works
TN - Washington County (179) - Johnson CIty,30484,7714,DE,JC STREET 2,Street Department 2,Public Works
TN - Washington County (179) - Johnson CIty,30485,7715,DE,JC TRAFFIC,Traffic Department,Public Works
TN - Washington County (179) - Johnson CIty,30486,7716,DE,JC WS DISP,Water/Sewer Dispatch,Utilities
TN - Washington County (179) - Johnson CIty,30487,7717,DE,JC WS FACMT,Water/Sewer Facility Maintenance,Utilities
TN - Washington County (179) - Johnson CIty,30488,7718,DE,JC WS DIST,Water Distribution,Utilities
TN - Washington County (179) - Johnson CIty,30489,7719,DE,JC WS COLL,Sewer Collections,Utilities
TN - Washington County (179) - Johnson CIty,30490,771a,DE,JC WS METER,Water/Sewer Meter Readers,Utilities
TN - Washington County (179) - Johnson CIty,30461,76fd,DE,JCTD PRIMARY,Transit: Primary,Transportation
TN - Washington County (179) - Johnson CIty,30462,76fe,DE,JCTD SCHBUS,Transit: School Buses,Transportation
TN - Washington County (179) - Johnson CIty,30463,76ff,DE,JCTD PARA,Transit: Para-Trans,Transportation
TN - Washington County (179) - Johnson CIty,30464,7700,DE,JCTD SPEC ED,Transit: Special Ed Buses,Transportation
TN - Washington County (179) - Johnson CIty,30465,7701,DE,JCTD BUCSHOT,Transit: Bucshot ETSU,Transportation
TN - Washington County (179) - Johnson CIty,30561,7761,DE,ETSU PS 1,East Tennessee State University: Public Safety Dispatch 1,Law Dispatch
TN - Washington County (179) - Johnson CIty,30562,7762,D,ETSU PS 2,East Tennessee State University: Public Safety Dispatch 2,Law Dispatch
TN - Washington County (179) - Johnson CIty,30563,7763,D,ETSU PS ADMN,East Tennessee State University: Public Safety Admin,Law Talk
TN - Washington County (179) - Johnson CIty,30564,7764,D,ETSU ADMIN,East Tennessee State University: Staff Admin,Schools
TN - Washington County (179) - Johnson CIty,30611,7793,DE,JC SHHS,Science Hill High School Campus,Schools
See Weakley County database,49179,c01b,D,Weakley Sheriff,Sheriff: Dispatch,Law Dispatch
See Weakley County database,47127,b817,D,Martin Police,Martin Police: Dispatch,Law Dispatch
See Weakley County database,49704,c228,De,Carroll Electric,Carroll County Electric: Dispatch (95% Enc),Utilities
Volunteer State Community College has a campus in 3 or 4 different counties as well as TCAT in multiple locations. LINK Dyersburg State is similar as well. LINK,47186,b852,T,Pell SCC Police,Pellissippi SCC Police: Dispatch,Law Dispatch
Volunteer State Community College has a campus in 3 or 4 different counties as well as TCAT in multiple locations. LINK Dyersburg State is similar as well. LINK,8054,1f76,D,RSCC DPS,Roane SCC Public Safety,Law Dispatch
Volunteer State Community College has a campus in 3 or 4 different counties as well as TCAT in multiple locations. LINK Dyersburg State is similar as well. LINK,47139,b823,D,MSCC Police,Motlow SCC Public Safety,Law Dispatch
Volunteer State Community College has a campus in 3 or 4 different counties as well as TCAT in multiple locations. LINK Dyersburg State is similar as well. LINK,47291,b8bb,T,DSCC Police,Dyersburg SCC Police: Dispatch,Law Dispatch
Volunteer State Community College has a campus in 3 or 4 different counties as well as TCAT in multiple locations. LINK Dyersburg State is similar as well. LINK,47293,b8bd,T,VSCC Police,Volunteer SCC Police: Dispatch,Law Dispatch
TN - Middle Tennessee Electric,48150,bc16,TE,MTE MURFREEBRO 1,Murfreesboro Control,Utilities
TN - Middle Tennessee Electric,48151,bc17,TE,MTE MURFREEBRO 2,Murfreesboro Alternate,Utilities
TN - Middle Tennessee Electric,48152,bc18,TE,MTE LEBANON 1,Lebanon Control,Utilities
TN - Middle Tennessee Electric,48153,bc19,TE,MTE LEBANON 2,Lebanon Alternate,Utilities
TN - Middle Tennessee Electric,48154,bc1a,TE,MTE FRANKLIN 1,Franklin Control,Utilities
TN - Middle Tennessee Electric,48155,bc1b,TE,MTE FRANKLIN 2,Franklin Alternate,Utilities
TN - Middle Tennessee Electric,48156,bc1c,TE,MTE Operations 1,Operations 1,Utilities
TN - Middle Tennessee Electric,48157,bc1d,TE,MTE Operations 2,Operations 2,Utilities
"See the WIKI for more info on NET Trans, which is operated by FTHRA",49898,c2ea,T,FTHRA 1,First Tennessee Human Resource Agency: Operations 1,Transportation
"See the WIKI for more info on NET Trans, which is operated by FTHRA",49899,c2eb,T,FTHRA 2,First Tennessee Human Resource Agency: Operations 2,Transportation
